otime,o,h,l,c,vol,ctime,quoteAssetVolume,nTrades,buyBaseAssetV,buyQuoteAssetV,unused
2022-07-16,1231.25,1422.91000000,1191.23000000,1355.85,1493809.9226,2022-07-16 23:59:59.999,1936527899.32549100,1678529.0,777667.41010000,1007657142.35450700,0
2022-07-15,1193.42,1287.82000000,1181.05000000,1231.25,1466037.2584,2022-07-15 23:59:59.999,1794058728.78452100,1170632.0,730397.20750000,894408671.96577700,0
2022-07-14,1115.01,1214.65000000,1072.11000000,1193.42,1605101.9262,2022-07-14 23:59:59.999,1816929082.73288200,1611421.0,819667.26470000,928967444.42180800,0
2022-07-13,1038.58,1119.18000000,1006.32000000,1115.0,2035605.8299,2022-07-13 23:59:59.999,2158672347.75807800,1423956.0,1030606.45230000,1093421247.31383200,0
2022-07-12,1096.37,1098.26000000,1033.46000000,1038.58,1261349.6321,2022-07-12 23:59:59.999,1347752238.27462100,1142194.0,614931.85250000,657086240.91913500,0
2022-07-11,1168.37,1171.29000000,1091.71000000,1096.4,1201652.3048,2022-07-11 23:59:59.999,1370709630.79611000,1165044.0,597646.03630000,681716660.92129400,0
2022-07-10,1217.02,1219.95000000,1153.00000000,1168.36,1018038.6506,2022-07-10 23:59:59.999,1200593502.21575100,680105.0,491394.20490000,579379645.60199100,0
2022-07-09,1214.03,1235.40000000,1204.67000000,1217.02,576337.1809,2022-07-09 23:59:59.999,702039918.54690500,716361.0,285933.88440000,348309048.79504600,0
2022-07-08,1237.49,1276.46000000,1193.15000000,1214.04,1189518.3631,2022-07-08 23:59:59.999,1466331923.65061300,1233964.0,605091.03490000,746050709.07684300,0
2022-07-07,1186.57,1254.29000000,1163.18000000,1237.49,1001316.079,2022-07-07 23:59:59.999,1208160386.33831300,877397.0,503991.63850000,608408627.11503000,0
2022-07-06,1132.51,1205.00000000,1111.44000000,1186.57,1211768.0757,2022-07-06 23:59:59.999,1388074909.87499100,1040498.0,610078.35130000,699225684.14221600,0
2022-07-05,1151.01,1174.90000000,1076.34000000,1132.5,1398961.4495,2022-07-05 23:59:59.999,1578654373.51001800,1130646.0,711600.69880000,802654486.56543100,0
2022-07-04,1074.26,1160.90000000,1045.37000000,1151.0,1150108.9861,2022-07-04 23:59:59.999,1266934953.32642400,842895.0,572056.10280000,630242868.39746700,0
2022-07-03,1067.01,1088.34000000,1040.78000000,1074.26,644746.3337,2022-07-03 23:59:59.999,686056543.19520600,562962.0,329544.21860000,350649880.77100900,0
2022-07-02,1059.73,1078.88000000,1028.29000000,1067.01,714812.0804,2022-07-02 23:59:59.999,752813687.02771000,608900.0,360116.71870000,379291428.47776400,0
2022-07-01,1071.02,1117.00000000,1033.44000000,1059.73,1562255.1439,2022-07-01 23:59:59.999,1669000120.55004800,1218279.0,783385.86560000,837102080.57003500,0
2022-06-30,1100.21,1106.62000000,998.00000000,1071.01,1420670.3656,2022-06-30 23:59:59.999,1481000138.96328900,1180758.0,701019.92390000,730542636.47479400,0
2022-06-29,1144.05,1156.80000000,1087.42000000,1100.21,1295517.796,2022-06-29 23:59:59.999,1449586742.87225400,1145867.0,652377.66080000,730169240.79728200,0
2022-06-28,1192.51,1237.99000000,1136.32000000,1144.05,1104065.2211,2022-06-28 23:59:59.999,1314982778.26740500,952584.0,533645.74870000,636188942.64082400,0
2022-06-27,1197.79,1238.93000000,1172.49000000,1192.51,868734.2061,2022-06-27 23:59:59.999,1047407117.87767200,794157.0,420783.44430000,507473498.50435900,0
2022-06-26,1242.31,1280.00000000,1194.60000000,1197.79,884184.273,2022-06-26 23:59:59.999,1094067725.45347500,812743.0,437940.25640000,542178116.01099300,0
2022-06-25,1225.02,1256.77000000,1180.00000000,1242.36,861986.6177,2022-06-25 23:59:59.999,1048516642.21945900,824872.0,437886.33500000,532658837.55574500,0
2022-06-24,1144.71,1245.43000000,1132.00000000,1225.02,1337137.483,2022-06-24 23:59:59.999,1589113478.22871900,1232149.0,673998.32590000,800669596.49053300,0
2022-06-23,1050.19,1155.00000000,1045.30000000,1144.72,1278257.0899,2022-06-23 23:59:59.999,1415452039.24151700,1031001.0,641656.73560000,710456786.56692500,0
2022-06-22,1125.86,1127.33000000,1043.65000000,1050.19,1306959.8593,2022-06-22 23:59:59.999,1420433701.91995000,1132300.0,646031.57130000,702291074.91117800,0
2022-06-21,1128.24,1194.00000000,1109.23000000,1125.85,1306095.3757,2022-06-21 23:59:59.999,1500605189.57253900,1295971.0,655284.85320000,752977829.69317200,0
2022-06-20,1128.53,1170.00000000,1053.00000000,1128.24,1721772.9132,2022-06-20 23:59:59.999,1910020862.81368700,1585055.0,867678.58670000,962585144.22085500,0
2022-06-19,995.12,1158.62000000,936.15000000,1128.53,2018599.4499,2022-06-19 23:59:59.999,2092850317.95139700,1796154.0,1026357.87190000,1064868109.35083900,0
2022-06-18,1086.93,1097.58000000,881.56000000,995.13,2308983.5187,2022-06-18 23:59:59.999,2263399396.75372080,1911260.0,1101942.26213000,1080171003.60525850,0
2022-06-17,1068.5,1118.00000000,1051.11000000,1086.94,1220677.9491,2022-06-17 23:59:59.999,1329091114.65008900,1118997.0,612161.03450000,666616721.78004100,0
2022-06-16,1237.53,1257.85000000,1051.55000000,1068.5,1447386.8304,2022-06-16 23:59:59.999,1649596819.73423900,1443117.0,712044.85730000,812156334.52252500,0
2022-06-15,1208.9,1250.00000000,1014.40000000,1237.52,3114823.13621,2022-06-15 23:59:59.999,3493040697.13765710,2868796.0,1545969.74767000,1735187764.94102600,0
2022-06-14,1209.35,1268.45000000,1075.80000000,1208.9,2716493.80131,2022-06-14 23:59:59.999,3217818700.12419390,2225812.0,1348790.33831000,1598488294.15623550,0
2022-06-13,1434.84,1455.00000000,1165.45000000,1209.82,3626351.66536,2022-06-13 23:59:59.999,4611744120.81747040,3047112.0,1791798.24942000,2278239124.08762710,0
2022-06-12,1532.89,1547.00000000,1423.00000000,1434.84,1563225.37018,2022-06-12 23:59:59.999,2311178755.26947200,1192382.0,770513.07795000,1139403038.69692290,0
2022-06-11,1662.91,1682.21000000,1496.74000000,1532.89,1220325.2542,2022-06-11 23:59:59.999,1914818053.83375830,1030360.0,584721.52941000,917977346.68339640,0
2022-06-10,1788.8,1804.32000000,1655.93000000,1662.91,955035.79239,2022-06-10 23:59:59.999,1648304410.44631530,990969.0,456629.31930000,788205272.28778300,0
2022-06-09,1791.88,1833.00000000,1777.33000000,1788.81,535310.9618,2022-06-09 23:59:59.999,963245550.84315900,528098.0,264221.15780000,475519035.76369300,0
2022-06-08,1813.33,1838.77000000,1765.28000000,1791.88,941510.1373,2022-06-08 23:59:59.999,1696874614.38434800,820627.0,480434.18030000,865687999.82586600,0
2022-06-07,1859.84,1874.98000000,1725.13000000,1813.33,1397598.2288,2022-06-07 23:59:59.999,2491786694.53408700,1225296.0,693368.69970000,1236307195.99848100,0
2022-06-06,1806.22,1920.00000000,1804.35000000,1859.84,804250.3567,2022-06-06 23:59:59.999,1509754495.64725000,817039.0,405327.29790000,760750310.59494900,0
2022-06-05,1804.58,1830.17000000,1773.05000000,1806.23,371974.5061,2022-06-05 23:59:59.999,670583716.95639100,403935.0,186891.69890000,336909023.97925500,0
2022-06-04,1775.13,1816.00000000,1748.43000000,1804.58,388279.4579,2022-06-04 23:59:59.999,689062742.98128400,402734.0,193658.90130000,343739405.01021200,0
2022-06-03,1834.09,1843.91000000,1737.00000000,1775.12,741282.5346,2022-06-03 23:59:59.999,1319239612.46290700,807046.0,359074.79910000,639037260.33993100,0
2022-06-02,1817.96,1853.05000000,1782.42000000,1834.08,788784.4017,2022-06-02 23:59:59.999,1434781730.18475400,793304.0,393723.50950000,716261889.85137800,0
2022-06-01,1941.9,1972.58000000,1763.75000000,1817.95,1037841.2706,2022-06-01 23:59:59.999,1954005475.23042100,973159.0,502588.51500000,947207203.23910800,0
2022-05-31,1998.78,2016.45000000,1925.00000000,1941.9,751103.4226,2022-05-31 23:59:59.999,1477853073.76775400,791367.0,372240.65660000,732469031.32057200,0
2022-05-30,1813.64,2013.00000000,1803.18000000,1998.78,814922.8359,2022-05-30 23:59:59.999,1557925971.04764400,848129.0,429356.60230000,820387228.00402300,0
2022-05-29,1792.21,1827.40000000,1759.96000000,1813.64,432430.611,2022-05-29 23:59:59.999,776046677.05792900,447003.0,220130.26830000,394977604.09088200,0
2022-05-28,1727.26,1808.98000000,1722.26000000,1792.22,558271.1818,2022-05-28 23:59:59.999,988074924.55108900,645423.0,274929.08930000,486689625.02569900,0
2022-05-27,1792.24,1822.26000000,1703.00000000,1727.27,1296693.28537,2022-05-27 23:59:59.999,2284866824.03757490,1226454.0,636298.35366000,1121310214.67693910,0
2022-05-26,1942.64,1966.01000000,1735.00000000,1792.23,1168740.57514,2022-05-26 23:59:59.999,2157585473.51541430,1124028.0,568892.07240000,1050063563.94716820,0
2022-05-25,1979.4,2022.34000000,1934.61000000,1942.63,524786.3091,2022-05-25 23:59:59.999,1034922798.42268500,600224.0,262403.82460000,517508625.29000500,0
2022-05-24,1973.33,1993.83000000,1913.02000000,1979.41,534096.972,2022-05-24 23:59:59.999,1047864199.93236900,598082.0,266945.81460000,523855302.58501800,0
2022-05-23,2043.19,2088.50000000,1957.12000000,1973.32,636085.0224,2022-05-23 23:59:59.999,1296599784.11331100,809254.0,302465.52840000,616921358.81748600,0
2022-05-22,1975.06,2056.41000000,1966.33000000,2043.19,355735.1927,2022-05-22 23:59:59.999,715445185.62783900,540257.0,183171.20670000,368425687.06190900,0
2022-05-21,1959.08,1990.86000000,1937.36000000,1975.07,238869.7632,2022-05-21 23:59:59.999,470714672.58474200,417873.0,118346.04770000,233248483.57794000,0
2022-05-20,2019.55,2064.00000000,1923.00000000,1959.08,576981.5371,2022-05-20 23:59:59.999,1151839844.60796700,840589.0,288229.01470000,575366153.01031500,0
2022-05-19,1915.11,2040.39000000,1903.18000000,2019.55,741476.9794,2022-05-19 23:59:59.999,1461787984.39102600,946509.0,379142.02800000,747524577.44186600,0
2022-05-18,2090.72,2110.72000000,1908.00000000,1915.11,631577.2341,2022-05-18 23:59:59.999,1262292139.41420300,803676.0,312760.98210000,625432646.67021500,0
2022-05-17,2023.66,2122.42000000,2008.00000000,2090.72,568249.0448,2022-05-17 23:59:59.999,1175068276.03826100,820184.0,285532.64930000,590471647.47291300,0
2022-05-16,2145.29,2145.29000000,1979.12000000,2023.66,822070.8531,2022-05-16 23:59:59.999,1672324751.61264400,1046115.0,408849.65760000,831576415.58978000,0
2022-05-15,2056.47,2167.00000000,2000.68000000,2145.29,514398.2587,2022-05-15 23:59:59.999,1067795595.55243200,677163.0,262025.17550000,544140622.26138300,0
2022-05-14,2009.69,2070.06000000,1951.21000000,2056.48,563788.3078,2022-05-14 23:59:59.999,1136170835.74581700,794510.0,281099.51590000,566477120.58152200,0
2022-05-13,1960.22,2147.54000000,1940.23000000,2009.69,1134042.3387,2022-05-13 23:59:59.999,2355144482.31406800,1380079.0,571173.28610000,1185879372.00475000,0
2022-05-12,2084.99,2195.00000000,1800.00000000,1960.22,2305192.90836,2022-05-12 23:59:59.999,4485518775.57388500,2958830.0,1149413.56735000,2239195361.55537730,0
2022-05-11,2342.04,2451.37000000,2005.00000000,2084.99,2022864.83806,2022-05-11 23:59:59.999,4605757119.99809900,2825340.0,1003328.68581000,2287433514.67404760,0
2022-05-10,2229.0,2457.34000000,2200.00000000,2342.05,1550626.1387,2022-05-10 23:59:59.999,3650912006.06274800,1851225.0,770089.06950000,1814101732.74985400,0
2022-05-09,2519.71,2530.78000000,2225.00000000,2228.55,1574924.9793,2022-05-09 23:59:59.999,3725676633.13629700,1758980.0,785287.22220000,1857342023.71899500,0
2022-05-08,2635.35,2642.00000000,2484.00000000,2519.71,757615.3415,2022-05-08 23:59:59.999,1930282594.65906900,867730.0,369624.70960000,942238867.84091500,0
2022-05-07,2692.86,2704.36000000,2584.75000000,2635.34,371271.4532,2022-05-07 23:59:59.999,987464053.43056400,505005.0,178447.74790000,475117134.01016100,0
2022-05-06,2747.96,2758.18000000,2632.95000000,2692.85,711449.3234,2022-05-06 23:59:59.999,1918267933.16530200,813458.0,349985.06580000,943463874.26934000,0
2022-05-05,2940.65,2954.65000000,2683.00000000,2747.97,734845.3194,2022-05-05 23:59:59.999,2055752498.21656700,935371.0,350520.42610000,980883294.22692500,0
2022-05-04,2781.7,2965.85000000,2771.74000000,2940.64,548738.0668,2022-05-04 23:59:59.999,1572901182.25039100,742950.0,288893.94020000,828312420.07860900,0
2022-05-03,2856.54,2861.47000000,2755.19000000,2781.7,371331.1796,2022-05-03 23:59:59.999,1046307600.93890600,490176.0,184363.89920000,519353347.81720400,0
2022-05-02,2824.81,2894.22000000,2778.78000000,2856.54,521706.8567,2022-05-02 23:59:59.999,1476062750.21617700,625431.0,269834.12990000,763609796.90306100,0
2022-05-01,2726.67,2849.90000000,2716.13000000,2824.81,442544.8792,2022-05-01 23:59:59.999,1230927404.40615100,539462.0,228341.69930000,635079254.45912400,0
2022-04-30,2817.13,2841.63000000,2709.26000000,2726.66,367757.2469,2022-04-30 23:59:59.999,1028113961.63270600,577285.0,171690.83770000,480105516.79256600,0
2022-04-29,2936.92,2946.46000000,2776.63000000,2817.13,525978.147,2022-04-29 23:59:59.999,1503869186.33302400,678273.0,255390.64620000,730762583.36202400,0
2022-04-28,2888.95,2980.00000000,2853.83000000,2936.93,537392.9978,2022-04-28 23:59:59.999,1567476627.90868300,736818.0,273351.80610000,797420928.34863700,0
2022-04-27,2809.68,2919.87000000,2794.46000000,2888.96,488951.2416,2022-04-27 23:59:59.999,1401317315.55232400,669916.0,246670.35190000,706994610.70957500,0
2022-04-26,3006.63,3039.54000000,2767.00000000,2809.67,531184.3504,2022-04-26 23:59:59.999,1544470478.04639000,775652.0,259112.99560000,754001908.13238000,0
2022-04-25,2920.99,3025.65000000,2797.01000000,3006.62,619198.3616,2022-04-25 23:59:59.999,1789151245.67650500,804935.0,304457.35790000,880321348.20941800,0
2022-04-24,2933.04,2967.06000000,2912.09000000,2921.0,218957.0222,2022-04-24 23:59:59.999,643702920.89106000,354013.0,106460.84050000,312977989.10013300,0
2022-04-23,2962.39,2978.03000000,2913.89000000,2933.03,187576.7324,2022-04-23 23:59:59.999,554261385.85153000,348435.0,89693.74550000,265012367.48111400,0
2022-04-22,2983.57,3034.32000000,2930.35000000,2962.39,452433.082,2022-04-22 23:59:59.999,1350044345.25031500,604084.0,216294.73130000,645524337.46046900,0
2022-04-21,3076.03,3180.00000000,2942.31000000,2983.58,562699.697,2022-04-21 23:59:59.999,1736496193.47397300,719659.0,281522.19400000,869855348.79311700,0
2022-04-20,3101.74,3166.50000000,3036.45000000,3076.04,415000.0685,2022-04-20 23:59:59.999,1285353922.30361200,571292.0,206446.81300000,639549546.68222200,0
2022-04-19,3055.56,3131.00000000,3030.34000000,3101.77,359375.0038,2022-04-19 23:59:59.999,1106468538.11709800,521060.0,187636.84950000,577702948.84160700,0
2022-04-18,2988.07,3069.60000000,2883.22000000,3055.56,510251.6536,2022-04-18 23:59:59.999,1508168472.86729800,703622.0,251979.41190000,745071559.38988800,0
2022-04-17,3059.3,3083.00000000,2981.70000000,2988.06,243772.074,2022-04-17 23:59:59.999,742151590.62193300,389959.0,117250.93100000,357193639.07514600,0
2022-04-16,3040.57,3086.10000000,3010.03000000,3059.3,176352.4165,2022-04-16 23:59:59.999,536234354.29734400,298000.0,91002.45950000,276791716.29839200,0
2022-04-15,3021.98,3060.92000000,2993.13000000,3040.56,249626.2981,2022-04-15 23:59:59.999,755644733.73426600,388136.0,127112.38080000,384893733.16373100,0
2022-04-14,3118.28,3145.00000000,2976.30000000,3021.98,408382.5572,2022-04-14 23:59:59.999,1249759777.27142600,540399.0,195917.48960000,599778999.05239300,0
2022-04-13,3027.65,3128.97000000,2996.86000000,3118.28,419101.494,2022-04-13 23:59:59.999,1285303924.97881300,623328.0,215591.54890000,661284289.12581200,0
2022-04-12,2979.75,3085.00000000,2950.00000000,3027.66,579522.9505,2022-04-12 23:59:59.999,1750871209.72000500,742214.0,295005.65580000,891311086.89011000,0
2022-04-11,3203.04,3213.63000000,2950.00000000,2979.74,693394.2912,2022-04-11 23:59:59.999,2127486125.62208000,969832.0,330445.60210000,1013511043.00733400,0
2022-04-10,3258.57,3307.22000000,3193.00000000,3203.04,232303.2326,2022-04-10 23:59:59.999,756032282.61413500,439811.0,110649.57410000,360491570.06600200,0
2022-04-09,3192.39,3268.40000000,3181.28000000,3258.57,212444.2566,2022-04-09 23:59:59.999,683630508.15903500,386154.0,112210.74280000,361094272.72425500,0
2022-04-08,3227.2,3314.02000000,3173.52000000,3192.39,502422.5048,2022-04-08 23:59:59.999,1634901495.64532200,810752.0,250684.54440000,816205996.87171500,0
2022-04-07,3168.52,3268.98000000,3143.15000000,3227.19,458179.3272,2022-04-07 23:59:59.999,1470465124.58207000,706382.0,233162.87130000,748511375.24814500,0
2022-04-06,3407.0,3407.50000000,3162.39000000,3168.51,736273.1047,2022-04-06 23:59:59.999,2411228209.98698500,1098773.0,348042.46290000,1140287731.80204400,0
2022-04-05,3519.5,3555.00000000,3400.00000000,3406.99,397782.7437,2022-04-05 23:59:59.999,1383264215.87424500,674184.0,191093.89070000,665052981.21613200,0
2022-04-04,3521.9,3547.00000000,3405.97000000,3519.5,449984.1586,2022-04-04 23:59:59.999,1564866359.68671600,810677.0,227537.10610000,791274569.73638800,0
2022-04-03,3443.77,3580.34000000,3412.11000000,3521.91,381581.7683,2022-04-03 23:59:59.999,1334671716.89223800,619758.0,194051.93780000,678865118.43544500,0
2022-04-02,3455.2,3532.20000000,3433.14000000,3443.77,499893.29,2022-04-02 23:59:59.999,1740311567.80643700,763785.0,245277.94430000,854137231.65821900,0
2022-04-01,3281.51,3481.29000000,3210.68000000,3455.21,532169.2392,2022-04-01 23:59:59.999,1780259682.53293600,883079.0,268660.50140000,899094037.96239300,0
2022-03-31,3385.8,3444.83000000,3261.35000000,3281.51,455091.2395,2022-03-31 23:59:59.999,1526047563.60251500,770564.0,216602.75050000,726452427.30871800,0
2022-03-30,3400.51,3446.90000000,3331.84000000,3385.79,356082.5231,2022-03-30 23:59:59.999,1206555998.56790400,675015.0,181916.41480000,616519459.51942800,0
2022-03-29,3332.91,3481.87000000,3329.68000000,3400.51,465899.8226,2022-03-29 23:59:59.999,1590016971.38855800,884317.0,231156.95700000,789137059.00101900,0
2022-03-28,3295.65,3431.15000000,3275.01000000,3332.92,527237.1133,2022-03-28 23:59:59.999,1766636914.05138400,964079.0,270854.19570000,907605017.55763000,0
2022-03-27,3145.01,3299.37000000,3126.02000000,3295.65,335467.4145,2022-03-27 23:59:59.999,1072163952.32208400,645675.0,181361.85620000,579807710.28581200,0
2022-03-26,3102.13,3153.20000000,3084.90000000,3145.0,207134.847,2022-03-26 23:59:59.999,646551585.68224700,403089.0,103598.49350000,323415530.75414600,0
2022-03-25,3110.75,3193.28000000,3076.00000000,3102.14,489099.5572,2022-03-25 23:59:59.999,1532535177.91705200,745999.0,245720.49730000,770253604.02914100,0
2022-03-24,3035.99,3129.11000000,2999.11000000,3110.76,577171.5239,2022-03-24 23:59:59.999,1768485489.44613600,853822.0,298092.17100000,913674092.59510200,0
2022-03-23,2969.64,3045.20000000,2920.65000000,3036.0,453962.7298,2022-03-23 23:59:59.999,1350911495.41666200,813052.0,226895.04740000,675451952.82377600,0
2022-03-22,2890.03,3052.85000000,2886.43000000,2969.64,564868.9839,2022-03-22 23:59:59.999,1692559175.06605500,920670.0,295987.28680000,886799022.42523300,0
2022-03-21,2861.39,2960.57000000,2829.81000000,2890.03,450223.9073,2022-03-21 23:59:59.999,1305282353.58549500,690648.0,231550.14530000,671432670.69618500,0
2022-03-20,2950.85,2964.17000000,2817.21000000,2861.38,377608.8214,2022-03-20 23:59:59.999,1089196046.05268500,651827.0,187345.61270000,540409984.01952800,0
2022-03-19,2938.84,2987.70000000,2890.86000000,2950.84,325971.5398,2022-03-19 23:59:59.999,961244629.51111800,556406.0,167607.07650000,494412072.82747500,0
2022-03-18,2811.91,2984.00000000,2765.59000000,2938.92,556535.7966,2022-03-18 23:59:59.999,1590887965.76135000,794774.0,295262.32630000,844515701.62729900,0
2022-03-17,2773.8,2836.00000000,2746.42000000,2811.92,379312.541,2022-03-17 23:59:59.999,1058301299.03375700,597885.0,192019.32120000,535967207.35133500,0
2022-03-16,2617.74,2788.00000000,2603.38000000,2773.81,666224.7217,2022-03-16 23:59:59.999,1792497068.36131000,1055171.0,338488.83880000,911512672.56937300,0
2022-03-15,2589.42,2669.00000000,2507.00000000,2617.73,461202.3014,2022-03-15 23:59:59.999,1189436494.53553700,686797.0,235635.14250000,608109166.51166900,0
2022-03-14,2515.66,2609.60000000,2498.67000000,2589.41,386630.1912,2022-03-14 23:59:59.999,991479973.09149400,609122.0,201825.46630000,517653965.18489200,0
2022-03-13,2568.8,2603.32000000,2493.00000000,2515.65,316942.1601,2022-03-13 23:59:59.999,811775081.55799400,444352.0,148692.89640000,381067370.58215400,0
2022-03-12,2556.86,2616.79000000,2553.39000000,2568.8,219236.5711,2022-03-12 23:59:59.999,567134036.89667600,327122.0,114440.83840000,296103645.66004400,0
2022-03-11,2606.69,2676.78000000,2522.57000000,2556.86,494583.6568,2022-03-11 23:59:59.999,1281060913.83551800,684407.0,248108.10420000,642646386.10719800,0
2022-03-10,2726.98,2733.25000000,2550.27000000,2606.7,559029.9377,2022-03-10 23:59:59.999,1460470256.47573600,740676.0,264792.32850000,691745592.30044700,0
2022-03-09,2575.98,2775.85000000,2567.70000000,2726.98,562771.7403,2022-03-09 23:59:59.999,1524779168.02215300,840331.0,296746.75950000,803535349.96780500,0
2022-03-08,2491.12,2624.00000000,2480.15000000,2575.97,561659.7421,2022-03-08 23:59:59.999,1438848034.00870400,812094.0,282902.63710000,724775308.20674900,0
2022-03-07,2551.3,2649.00000000,2445.00000000,2491.12,620171.6787,2022-03-07 23:59:59.999,1575658962.13564200,870430.0,311464.49960000,791626717.89508300,0
2022-03-06,2665.16,2676.29000000,2535.00000000,2551.29,336487.9099,2022-03-06 23:59:59.999,881200532.28550900,528787.0,158089.67630000,414180880.67566700,0
2022-03-05,2622.11,2685.12000000,2589.38000000,2665.15,268730.3036,2022-03-05 23:59:59.999,709708518.86246400,531829.0,132344.54470000,349622255.23209900,0
2022-03-04,2834.0,2836.17000000,2573.00000000,2622.1,556178.7588,2022-03-04 23:59:59.999,1499282207.48279400,934846.0,272794.99110000,735559329.81133600,0
2022-03-03,2947.31,2970.97000000,2785.00000000,2833.99,446192.2353,2022-03-03 23:59:59.999,1282099960.45834900,770738.0,215583.30990000,619536616.12240700,0
2022-03-02,2976.33,3043.91000000,2914.21000000,2947.3,614623.7461,2022-03-02 23:59:59.999,1828572588.46125600,1050193.0,307323.43190000,914601548.81006200,0
2022-03-01,2920.83,3037.94000000,2854.09000000,2976.33,673901.6976,2022-03-01 23:59:59.999,1983738648.09162700,1237486.0,336703.76360000,991272629.43551100,0
2022-02-28,2616.79,2951.60000000,2568.62000000,2920.95,733794.4488,2022-02-28 23:59:59.999,2004492152.83827400,1203874.0,382192.18650000,1045287838.38604200,0
2022-02-27,2779.47,2836.33000000,2557.98000000,2616.79,650198.7785,2022-02-27 23:59:59.999,1757950720.80378100,1149184.0,318022.38750000,860366198.54340800,0
2022-02-26,2768.05,2878.00000000,2727.50000000,2779.47,418485.2529,2022-02-26 23:59:59.999,1169315477.80950000,781683.0,216251.69420000,604354686.84196400,0
2022-02-25,2596.26,2834.97000000,2571.72000000,2768.49,679394.1762,2022-02-25 23:59:59.999,1818778014.60361100,1102014.0,360732.96760000,966041209.40969700,0
2022-02-24,2579.7,2740.00000000,2300.00000000,2596.2,1395732.7753,2022-02-24 23:59:59.999,3417715584.18702500,1774038.0,707050.41890000,1732942191.41394700,0
2022-02-23,2636.28,2753.55000000,2575.83000000,2579.71,504470.1412,2022-02-23 23:59:59.999,1347740672.08534400,839481.0,248657.17450000,664765649.80641000,0
2022-02-22,2568.03,2665.74000000,2500.00000000,2636.29,692639.4942,2022-02-22 23:59:59.999,1787436157.60826700,1047915.0,350929.30360000,905871370.40048600,0
2022-02-21,2621.99,2759.51000000,2558.00000000,2568.02,761838.9858,2022-02-21 23:59:59.999,2030019705.14723700,1116485.0,375450.93580000,1001341576.75808700,0
2022-02-20,2763.63,2764.64000000,2576.00000000,2621.99,386384.904,2022-02-20 23:59:59.999,1023095361.85772400,615990.0,179982.38540000,476410884.46124000,0
2022-02-19,2779.3,2830.96000000,2694.45000000,2763.63,293838.0025,2022-02-19 23:59:59.999,812399991.55453000,474447.0,141892.30220000,392252672.87432300,0
2022-02-18,2891.88,2943.97000000,2750.00000000,2779.48,502977.4069,2022-02-18 23:59:59.999,1428246802.95318600,742459.0,249635.46510000,708728873.88638900,0
2022-02-17,3122.31,3160.00000000,2851.55000000,2891.87,488693.2624,2022-02-17 23:59:59.999,1467352492.88789700,840552.0,233828.04280000,702011907.69001700,0
2022-02-16,3183.53,3186.77000000,3044.03000000,3122.3,319997.6244,2022-02-16 23:59:59.999,999219896.16878700,633447.0,155323.14930000,485323462.45579500,0
2022-02-15,2929.75,3196.19000000,2912.06000000,3183.52,448971.754,2022-02-15 23:59:59.999,1381094746.21081100,795924.0,237944.87240000,732387823.95689200,0
2022-02-14,2871.14,2964.97000000,2829.01000000,2929.75,381778.238,2022-02-14 23:59:59.999,1107566192.88965800,607853.0,194221.87810000,563663360.65153900,0
2022-02-13,2918.58,2954.40000000,2836.70000000,2871.13,242751.3547,2022-02-13 23:59:59.999,705260941.48303700,444540.0,120559.55780000,350481622.86180700,0
2022-02-12,2927.54,2985.98000000,2858.30000000,2918.88,336250.3131,2022-02-12 23:59:59.999,981432045.70335400,608416.0,165039.91860000,481542585.22478100,0
2022-02-11,3072.36,3138.62000000,2879.00000000,2927.54,462025.8751,2022-02-11 23:59:59.999,1404238408.51784200,912879.0,225347.51910000,685621003.99661200,0
2022-02-10,3243.6,3283.66000000,3056.74000000,3072.49,578212.8383,2022-02-10 23:59:59.999,1839815885.63563900,1039160.0,294389.95080000,937496491.53853800,0
2022-02-09,3116.69,3269.70000000,3055.00000000,3243.94,370267.8913,2022-02-09 23:59:59.999,1171445663.96422200,738015.0,200069.27190000,633521333.36843100,0
2022-02-08,3139.77,3232.87000000,3025.21000000,3116.69,514773.5837,2022-02-08 23:59:59.999,1602652876.88149500,910882.0,258325.72810000,804657758.05028700,0
2022-02-07,3055.0,3186.00000000,2991.80000000,3139.77,455070.2529,2022-02-07 23:59:59.999,1410603197.75688200,898923.0,236657.10490000,733764574.03392500,0
2022-02-06,3012.64,3074.56000000,2950.21000000,3054.99,249394.5966,2022-02-06 23:59:59.999,749957614.96860900,522276.0,125512.02740000,377549134.73321600,0
2022-02-05,2994.99,3060.47000000,2958.01000000,3012.65,356803.3071,2022-02-05 23:59:59.999,1073972573.34867300,730502.0,184328.56850000,554943551.86347100,0
2022-02-04,2695.21,2995.00000000,2671.40000000,2994.99,664002.9328,2022-02-04 23:59:59.999,1889746043.71504900,1235215.0,338287.35350000,962701411.48376900,0
2022-02-03,2680.25,2726.64000000,2576.05000000,2695.46,405043.3931,2022-02-03 23:59:59.999,1068724165.62182300,726013.0,207767.13680000,548363711.87962100,0
2022-02-02,2787.48,2810.88000000,2612.72000000,2680.67,447852.1228,2022-02-02 23:59:59.999,1215958780.12261400,819863.0,225815.12340000,613110822.30080800,0
2022-02-01,2686.94,2813.00000000,2673.52000000,2787.23,390034.27362,2022-02-01 23:59:59.999,1075341490.80335900,790343.0,199367.04362000,549663013.50423100,0
2022-01-31,2601.67,2706.77000000,2476.07000000,2686.94,444584.851,2022-01-31 23:59:59.999,1154488527.57942900,814997.0,226655.55320000,589826074.93944200,0
